Time,Outage1,Outage2,Outage3,Outage4,Outage5,Outage6,Outage7,Outage8,Outage9,Outage10,Outage11,Outage12,Outage13,Outage14,Outage15,Outage16,Outage17,Outage18,Outage19,Outage20,Outage21,Outage22,Outage23,Outage24,Outage25,Outage26,Outage27,Outage28,Outage29,Outage30,Outage31,Outage32,Outage33,Outage34,Outage35,Outage36,Outage37,Outage38,Outage39,Outage40,Outage41,Outage42,Outage43,Outage44,Outage45,Outage46,Outage47,Outage48,Outage49,Outage50,Outage51,Outage52
5.9976,1.023761153,1.037828803,1.02047646,1.026515961,0.985054553,1.03583324,1.02292037,1.015797734,1.018739223,1.037691116,1.037828803,1.013040304,1.023761153,1.021699071,1.017091036,1.027640462,1.016618013,1.021620154,1.023799777,1.023052454,1.03583324,1.02570188,0.988775373,1.022630692,0.985054553,0.98461628,1.023761153,1.017575622,1.029507995,0.989287317,1.023052454,1.015854478,1.01959908,1.024311662,1.030710936,1.01959908,1.03583324,1.026563644,1.029666424,1.015869141,1.025567651,1.019971251,1.016671896,1.02018249,1.033703923,1.021620154,1.024311662,0.989287317,1.017932415,1.017091036,1.01959908,0.993613541
6.00593,1.023932457,1.037774444,1.020541072,1.026553512,0.985420823,1.036025882,1.022983789,1.015806913,1.018779159,1.037172914,1.037774444,1.012337804,1.023932457,1.021749973,1.017102361,1.028078556,1.016632915,1.021664977,1.023802161,1.023219466,1.036025882,1.025855422,0.989043713,1.022665501,0.985420823,0.985028803,1.023932457,1.01761055,1.029614568,0.989752412,1.023219466,1.01589191,1.01964283,1.024339199,1.030800581,1.01964283,1.036025882,1.026552916,1.029746771,1.015918732,1.025627494,1.020015597,1.016702175,1.020219326,1.033572316,1.021664977,1.024339199,0.989752412,1.017979741,1.017102361,1.01964283,0.994162679
6.01426,1.024106979,1.037712097,1.020609498,1.026592016,0.985783279,1.036218524,1.023045897,1.015820861,1.018817782,1.036680698,1.037712097,1.011928439,1.024106979,1.021800041,1.017114043,1.028517485,1.016645312,1.021709085,1.023803592,1.023389816,1.036218524,1.02600944,0.989294469,1.022700548,0.985783279,0.985444069,1.024106979,1.017644525,1.02972126,0.990215063,1.023389816,1.015928149,1.019685864,1.02436769,1.030887365,1.019685864,1.036218524,1.026538849,1.029827237,1.015968204,1.025687575,1.020058751,1.01673162,1.020254731,1.033452034,1.021709085,1.02436769,0.990215063,1.018025756,1.017114043,1.019685864,0.994690001
6.02259,1.024282694,1.037647128,1.020681858,1.026631474,0.986152768,1.036410451,1.023106098,1.015839934,1.018855214,1.036227822,1.037647128,1.011835575,1.024282694,1.021849513,1.017126203,1.028956294,1.016655326,1.021752477,1.02380383,1.023566604,1.036410451,1.026163578,0.989523888,1.022735596,0.986152768,0.985849082,1.024282694,1.017677784,1.029828072,0.990686834,1.023566604,1.01596272,1.019727468,1.024397016,1.030970931,1.019727468,1.036410451,1.026521325,1.029907346,1.016017437,1.025747895,1.020100713,1.01676023,1.020288944,1.033343196,1.021752477,1.024397016,0.990686834,1.018070579,1.017126203,1.019727468,0.995196402
6.03092,1.024460912,1.037584543,1.020758033,1.026671767,0.986539125,1.036600709,1.02316463,1.015864253,1.018891215,1.035815239,1.037584543,1.012084365,1.024460912,1.021898031,1.01713872,1.029394269,1.016662717,1.021795392,1.023802996,1.023750424,1.036600709,1.026316524,0.989731312,1.022771001,0.986539125,0.986263454,1.024460912,1.01771009,1.029934406,0.991156995,1.023750424,1.01599586,1.019768,1.024426579,1.031050801,1.019768,1.036600709,1.026501179,1.029986978,1.016065955,1.025808454,1.020141602,1.016788006,1.020322204,1.033246398,1.021795392,1.024426579,0.991156995,1.01811409,1.01713872,1.019768,0.99568975
6.03925,1.024640679,1.037528992,1.020837545,1.026713133,0.986948609,1.036788583,1.023221135,1.015894175,1.018926144,1.035443544,1.037528992,1.012696147,1.024640679,1.021945834,1.017151833,1.029830337,1.016667366,1.021837354,1.023800969,1.023940682,1.036788583,1.0264678,0.990020454,1.022806287,0.986948609,0.986697257,1.024640679,1.017741561,1.030040026,0.99163425,1.023940682,1.016027212,1.019807339,1.024457574,1.031126261,1.019807339,1.036788583,1.026478529,1.030066252,1.016113877,1.025868893,1.020181417,1.016815066,1.020354509,1.033161759,1.021837354,1.024457574,0.99163425,1.018155932,1.017151833,1.019807339,0.996176541
6.04758,1.024821877,1.037485123,1.020920396,1.026755452,0.987377942,1.036973,1.023275614,1.015930176,1.01895988,1.035117507,1.037485123,1.013697147,1.024821877,1.021992445,1.017165303,1.030263782,1.016669631,1.021878839,1.023797393,1.024136901,1.036973,1.026617289,0.990335941,1.022841811,0.987377942,0.987155199,1.024821877,1.017772079,1.030144453,0.992124915,1.024136901,1.016056776,1.019845247,1.02448988,1.031197309,1.019845247,1.036973,1.026454091,1.03014493,1.016160607,1.02592957,1.020219803,1.016841054,1.020385623,1.033089638,1.021878839,1.02448988,0.992124915,1.018196225,1.017165303,1.019845247,0.996665716
6.05591,1.025003552,1.037456989,1.021005988,1.026798725,0.987818301,1.037153363,1.023328781,1.015970469,1.018992305,1.034842253,1.037456989,1.01507318,1.025003552,1.022038341,1.01717937,1.030693769,1.016669154,1.021919489,1.023792505,1.024338961,1.037153363,1.026764512,0.990679502,1.022877336,0.987818301,0.987618446,1.025003552,1.017801881,1.030246973,0.992631197,1.024338961,1.016084552,1.019881725,1.024523854,1.031263232,1.019881725,1.037153363,1.026428103,1.030223131,1.016206145,1.025990248,1.020256996,1.016866207,1.020415902,1.033029914,1.021919489,1.024523854,0.992631197,1.01823473,1.01717937,1.019881725,0.997163713
6.06424,1.025185466,1.037448406,1.021094203,1.026842833,0.988258302,1.037329078,1.023380399,1.016016364,1.019023538,1.034622073,1.037448406,1.01682198,1.025185466,1.022083282,1.017194271,1.031118989,1.016666174,1.021959662,1.023785949,1.024546504,1.037329078,1.026909351,0.991040647,1.022912741,0.988258302,0.988099098,1.025185466,1.01783061,1.030348301,0.993140757,1.024546504,1.016110301,1.01991713,1.024559021,1.031323552,1.01991713,1.037329078,1.026401281,1.030300617,1.016250253,1.026050329,1.020292878,1.016890526,1.020444989,1.032982588,1.021959662,1.024559021,0.993140757,1.018271565,1.017194271,1.01991713,0.997673631
6.07257,1.025367379,1.037463069,1.021185279,1.026887894,0.988687336,1.03749907,1.023430109,1.016068339,1.019053578,1.034460902,1.037463069,1.018918514,1.025367379,1.022127151,1.01720953,1.031538486,1.01666069,1.021998882,1.023777604,1.024757981,1.03749907,1.027051449,0.991429031,1.022947907,0.988687336,0.988576651,1.025367379,1.017858386,1.030447721,0.993662179,1.024757981,1.016134024,1.019950628,1.024595976,1.031378508,1.019950628,1.03749907,1.026374459,1.030377269,1.01629281,1.026110291,1.020327449,1.016913891,1.020473123,1.032947779,1.021998882,1.024595976,0.993662179,1.018306375,1.01720953,1.019950628,0.998201549
6.0809,1.025548458,1.037504077,1.021278858,1.026932836,0.98909837,1.037662983,1.023478508,1.016125679,1.019082308,1.034362555,1.037504077,1.021304011,1.025548458,1.022168994,1.017225266,1.031951547,1.016652584,1.022036672,1.02376771,1.024972558,1.037662983,1.027190685,0.991835535,1.022982955,0.98909837,0.989040554,1.025548458,1.017885208,1.030544758,0.994182825,1.024972558,1.016155481,1.019982815,1.024634361,1.031427264,1.019982815,1.037662983,1.026347876,1.030452967,1.016333461,1.026170492,1.020360827,1.016936421,1.02050066,1.032925248,1.022036672,1.024634361,0.994182825,1.018339157,1.017225266,1.019982815,0.998742282
6.08923,1.025727868,1.03757298,1.021374106,1.026978731,0.989488542,1.03782022,1.023525238,1.016188622,1.019109964,1.034330845,1.03757298,1.023882031,1.025727868,1.022209883,1.017241597,1.032357454,1.016641974,1.022073627,1.023755908,1.025191069,1.03782022,1.027326226,0.992265642,1.023017764,0.989488542,0.989484608,1.025727868,1.017911196,1.03063941,0.99469471,1.025191069,1.016174793,1.020013452,1.024674296,1.031469822,1.020013452,1.03782022,1.026322246,1.03052783,1.016372323,1.026230574,1.020392776,1.016958117,1.020527244,1.032914758,1.022073627,1.024674296,0.99469471,1.018369794,1.017241597,1.020013452,0.999282837
6.09756,1.025905609,1.03767097,1.021471381,1.0270257,0.989859819,1.037970066,1.023570538,1.016257048,1.019136429,1.034368157,1.03767097,1.026521921,1.025905609,1.022250175,1.017258406,1.032754779,1.0166291,1.022110224,1.023742199,1.025410771,1.037970066,1.027458549,0.992705405,1.023052216,0.989859819,0.989908695,1.025905609,1.01793623,1.030731082,0.995191097,1.025410771,1.016191721,1.020041585,1.0247159,1.031506062,1.020041585,1.037970066,1.026298165,1.030601382,1.016408801,1.026290655,1.020423412,1.01697886,1.020552039,1.032916069,1.022110224,1.0247159,0.995191097,1.01839745,1.017258406,1.020041585,0.999811292
6.10589,1.026080847,1.037797451,1.021570086,1.027073264,0.990218222,1.038111925,1.023614287,1.016330838,1.019161701,1.034475327,1.037797451,1.029077649,1.026080847,1.022289157,1.01727581,1.033142924,1.016613841,1.022146106,1.023726702,1.02563262,1.038111925,1.027587295,0.99314332,1.023086071,0.990218222,0.990315914,1.026080847,1.01796031,1.030819774,0.995667636,1.02563262,1.016206503,1.020068288,1.024758816,1.031535506,1.020068288,1.038111925,1.026276708,1.030673862,1.016443014,1.026350379,1.020451784,1.016998649,1.020576119,1.032928467,1.022146106,1.024758816,0.995667636,1.018423915,1.01727581,1.020068288,1.000322342
6.11422,1.026253223,1.037949324,1.021669626,1.027121425,0.99057436,1.038245559,1.023656368,1.016409755,1.019185901,1.034653068,1.037949324,1.031418443,1.026253223,1.022326827,1.017293692,1.033520937,1.016596437,1.022181273,1.023709178,1.025855899,1.038245559,1.027711987,0.993568003,1.023119569,0.99057436,0.990726769,1.026253223,1.017983198,1.030905008,0.996122539,1.025855899,1.016218781,1.020093679,1.024803281,1.031558156,1.020093679,1.038245559,1.026258111,1.030745029,1.016474724,1.026409864,1.020479083,1.017017722,1.020599842,1.032951713,1.022181273,1.024803281,0.996122539,1.018447399,1.017293692,1.020093679,1.000811696
6.12255,1.026422024,1.038121581,1.021769881,1.027170181,0.99094671,1.038370609,1.023697138,1.016492367,1.019208789,1.034901142,1.038121581,1.033421755,1.026422024,1.022363663,1.01731205,1.033888221,1.016576767,1.022215724,1.023689628,1.026080012,1.038370609,1.027832508,0.993973076,1.02315259,0.99094671,0.991136074,1.026422024,1.018005371,1.030986547,0.996556044,1.026080012,1.016228795,1.020117402,1.024849176,1.031574011,1.020117402,1.038370609,1.02624321,1.030814648,1.016504049,1.026469111,1.020505071,1.017035842,1.020622849,1.03298533,1.022215724,1.024849176,0.996556044,1.018468618,1.01731205,1.020117402,1.001282334
6.13088,1.026587009,1.038306952,1.021870375,1.027219176,0.99132514,1.038486481,1.023736238,1.016579032,1.019230604,1.035217881,1.038306952,1.03498292,1.026587009,1.022399068,1.017330647,1.034243822,1.01655519,1.022249341,1.023668051,1.026304126,1.038486481,1.027948141,0.994355738,1.023184657,0.99132514,0.991546273,1.026587009,1.018026233,1.031064153,0.996981204,1.026304126,1.016236424,1.020139575,1.024896502,1.031582832,1.020139575,1.038486481,1.026232481,1.030882835,1.016530395,1.026528001,1.020529985,1.017053127,1.020645142,1.033028603,1.022249341,1.024896502,0.996981204,1.018487692,1.017330647,1.020139575,1.001741529
6.13921,1.026747823,1.038497329,1.02197063,1.02726841,0.991728187,1.038592935,1.023774028,1.016669154,1.019251466,1.035600781,1.038497329,1.03603518,1.026747823,1.0224334,1.017349839,1.034587264,1.016531467,1.022282362,1.023644209,1.026527524,1.038592935,1.028058648,0.994716644,1.023216248,0.991728187,0.991967976,1.026747823,1.018046379,1.031137586,0.997388601,1.026527524,1.01624167,1.020160079,1.024944901,1.03158462,1.020160079,1.038592935,1.026226759,1.030949473,1.01655376,1.026586413,1.020553589,1.017069459,1.020666838,1.033080935,1.022282362,1.024944901,0.997388601,1.01850462,1.017349839,1.020160079,1.002197266
6.14754,1.026903868,1.03868413,1.022070169,1.027317882,0.992145538,1.038689733,1.023810148,1.016762853,1.019270301,1.036046028,1.03868413,1.03655839,1.026903868,1.022466302,1.01736927,1.03491807,1.016506076,1.02231431,1.02361834,1.026749134,1.038689733,1.028163552,0.995059669,1.023245931,0.992145538,0.992417097,1.026903868,1.018065453,1.03120625,0.997791708,1.026749134,1.016244531,1.020179033,1.024994493,1.031579256,1.020179033,1.038689733,1.026226521,1.031014323,1.016574502,1.026644111,1.020575762,1.017084837,1.020687938,1.033141136,1.02231431,1.024994493,0.997791708,1.018519044,1.01736927,1.020179033,1.00265646
6.15587,1.027054906,1.038858891,1.022168636,1.027367234,0.992566586,1.038776636,1.023844838,1.016859174,1.019289017,1.036549449,1.038858891,1.036578655,1.027054906,1.022498012,1.01738894,1.035235643,1.016479135,1.022345543,1.023590684,1.026967883,1.038776636,1.028262138,0.995399296,1.023275018,0.992566586,0.992875755,1.027054906,1.018083572,1.031270504,0.998197317,1.026967883,1.016245246,1.020196319,1.025045037,1.031566858,1.020196319,1.038776636,1.026232362,1.031077385,1.016592026,1.026701093,1.020596623,1.0170995,1.020708442,1.033208847,1.022345543,1.025045037,0.998197317,1.018531442,1.01738894,1.020196319,1.00312531
6.1642,1.02720046,1.039015293,1.022265553,1.027416348,0.992979288,1.038853645,1.023878098,1.016958833,1.019306183,1.037105799,1.039015293,1.036157966,1.02720046,1.022528291,1.017408848,1.03553915,1.016450524,1.022375822,1.023560643,1.027182698,1.038853645,1.028354168,0.995731771,1.02330339,0.992979288,0.993331313,1.02720046,1.018100619,1.031329632,0.998610556,1.027182698,1.016243458,1.020211935,1.025096416,1.031547308,1.020211935,1.038853645,1.026244521,1.031138539,1.01660645,1.02675736,1.020616293,1.017113447,1.02072823,1.033283234,1.022375822,1.025096416,0.998610556,1.018541336,1.017408848,1.020211935,1.003600359
6.17253,1.027340412,1.039150119,1.022360563,1.027465224,0.993375838,1.038920403,1.023909926,1.017061472,1.019322038,1.037709236,1.039150119,1.035386205,1.027340412,1.022557139,1.017428756,1.035827756,1.016420484,1.022405148,1.023528576,1.027392149,1.038920403,1.028438926,0.996070743,1.023330808,0.993375838,0.99377352,1.027340412,1.018116713,1.031383634,0.999032438,1.027392149,1.016239524,1.020225883,1.025148392,1.031520724,1.020225883,1.038920403,1.026263833,1.031197786,1.016617894,1.026812673,1.02063477,1.017126441,1.020747542,1.033362985,1.022405148,1.025148392,0.999032438,1.018549204,1.017428756,1.020225883,1.00407505
6.18086,1.027474642,1.039263248,1.022453189,1.027513385,0.99373889,1.038976908,1.023940325,1.017166495,1.019337177,1.038353562,1.039263248,1.03434515,1.027474642,1.022584558,1.017448783,1.03610003,1.01638937,1.022433639,1.023494482,1.027595282,1.038976908,1.028516173,0.996413529,1.023357153,0.99373889,0.994196296,1.027474642,1.018131733,1.031432271,0.999450088,1.027595282,1.016233325,1.02023828,1.025200963,1.031487107,1.02023828,1.038976908,1.026290298,1.031254888,1.01662612,1.026867032,1.020651698,1.017138362,1.020766497,1.033447504,1.022433639,1.025200963,0.999450088,1.018554688,1.017448783,1.02023828,1.004539371
6.18919,1.027602673,1.03935647,1.022542953,1.027560949,0.994091988,1.03902328,1.023969531,1.017273784,1.019351721,1.039031506,1.03935647,1.033110023,1.027602673,1.022610664,1.017468929,1.036355257,1.016357183,1.022460938,1.023458362,1.027790785,1.03902328,1.028585434,0.99677211,1.023382425,0.994091988,0.994596601,1.027602673,1.0181458,1.031475306,0.999875128,1.027790785,1.016225219,1.020249009,1.025253892,1.031446457,1.020249009,1.03902328,1.02632463,1.031309724,1.016631246,1.02692008,1.020667553,1.017149568,1.020784497,1.033535838,1.022460938,1.025253892,0.999875128,1.018558025,1.017468929,1.020249009,1.004983783
6.19752,1.027724504,1.039432764,1.022629499,1.02760756,0.994429767,1.039059281,1.023997188,1.017382503,1.019365191,1.039736032,1.039432764,1.031743288,1.027724504,1.022635102,1.017488837,1.036592484,1.016324043,1.022487283,1.023419976,1.027977228,1.039059281,1.028646111,0.997133911,1.023406506,0.994429767,0.994975865,1.027724504,1.018158793,1.031512856,1.00029397,1.027977228,1.016214848,1.020258069,1.02530694,1.031398892,1.020258069,1.039059281,1.02636838,1.031362414,1.016633153,1.026971936,1.020682096,1.017160058,1.020802259,1.033626795,1.022487283,1.02530694,1.00029397,1.01855886,1.017488837,1.020258069,1.005402565
6.20585,1.027839899,1.039494395,1.022712588,1.027652979,0.994773388,1.039085269,1.024023533,1.017492175,1.019377708,1.04046011,1.039494395,1.0302912,1.027839899,1.02265799,1.017508507,1.036810875,1.016290069,1.022512674,1.023379922,1.028153539,1.039085269,1.028697968,0.997488916,1.023429513,0.994773388,0.995353043,1.027839899,1.018170953,1.031544328,1.000699282,1.028153539,1.016202688,1.020265341,1.025360107,1.031344771,1.020265341,1.039085269,1.02641809,1.03141284,1.016631961,1.027022362,1.02069521,1.017169714,1.020819187,1.03371954,1.022512674,1.025360107,1.000699282,1.018557668,1.017508507,1.020265341,1.005792737
6.21418,1.027949095,1.039543152,1.022791743,1.027697206,0.995117128,1.039101005,1.024048567,1.017602205,1.01938951,1.041196346,1.039543152,1.028788328,1.027949095,1.022679448,1.017528057,1.037009835,1.016255498,1.022536635,1.023337603,1.028318644,1.039101005,1.028740406,0.997827947,1.02345109,0.995117128,0.995717168,1.027949095,1.018182039,1.031569958,1.001085162,1.028318644,1.016188622,1.020271182,1.025412917,1.031283975,1.020271182,1.039101005,1.026476026,1.031460762,1.016627669,1.027071357,1.02070713,1.017178416,1.0208354,1.033813,1.022536635,1.025412917,1.001085162,1.01855433,1.017528057,1.020271182,1.006156445
6.22251,1.028051734,1.039579272,1.022866488,1.027740121,0.995469868,1.039106846,1.024072051,1.017711639,1.019400597,1.041937828,1.039579272,1.027266741,1.028051734,1.022699237,1.01754725,1.037189245,1.01622057,1.022559404,1.023293734,1.02847147,1.039106846,1.028773427,0.99814558,1.023471236,0.995469868,0.996094108,1.028051734,1.018192172,1.031589508,1.00144875,1.02847147,1.016172886,1.020275235,1.02546525,1.031216621,1.020275235,1.039106846,1.026542425,1.031506419,1.016620398,1.027118683,1.020717621,1.017186403,1.020851016,1.033906341,1.022559404,1.02546525,1.00144875,1.018548965,1.01754725,1.020275235,1.006499171
6.23084,1.028148055,1.039602399,1.022936702,1.027781129,0.995836735,1.039103985,1.024094582,1.017819881,1.019410729,1.042677641,1.039602399,1.025760412,1.028148055,1.022717237,1.017565966,1.037348628,1.016185284,1.02258122,1.0232476,1.028610945,1.039103985,1.028796554,0.998439193,1.023489952,0.995836735,0.996477008,1.028148055,1.018201351,1.031602979,1.001789331,1.028610945,1.016155601,1.020277858,1.025516987,1.03114295,1.020277858,1.039103985,1.02661705,1.031549454,1.016610265,1.027164221,1.020726919,1.017193437,1.020866036,1.033998609,1.02258122,1.025516987,1.001789331,1.018541694,1.017565966,1.020277858,1.00682807
